method,profile,segment,date,tournament,round,series,confidence,player1,player2,side,value_pct,odds,won,stake,flat_pnl,tier_pnl
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-06,BNP Paribas Open,1st Round,Masters 1000,high,Rinky Hijikata,Alexander Shevchenko,P1,28.521,2.2600,1,2.00,1.2600,2.5200
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-06,BNP Paribas Open,1st Round,Masters 1000,high,Matteo Arnaldi,Aleksandar Kovacevic,P2,21.922,3.2200,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-06,BNP Paribas Open,1st Round,Masters 1000,medium,Matteo Gigante,Sebastian Baez,P2,11.642,1.7800,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-07,BNP Paribas Open,1st Round,Masters 1000,high,David Goffin,Lorenzo Sonego,P1,27.729,2.1000,1,2.00,1.1000,2.2000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-07,BNP Paribas Open,1st Round,Masters 1000,medium,Mariano Navone,Learner Tien,P1,25.694,3.4000,1,2.00,2.4000,4.8000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-07,BNP Paribas Open,2nd Round,Masters 1000,high,Marcos Giron,Casper Ruud,P2,10.211,1.6100,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-08,BNP Paribas Open,2nd Round,Masters 1000,high,Hubert Hurkacz,Hugo Gaston,P2,10.955,4.2800,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-08,BNP Paribas Open,2nd Round,Masters 1000,high,Alejandro Tabilo,Dusan Lajovic,P1,22.783,2.0900,1,2.00,1.0900,2.1800
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-08,BNP Paribas Open,2nd Round,Masters 1000,high,Francisco Cerundolo,Mackenzie Mcdonald,P1,10.503,1.7800,1,1.00,0.7800,0.7800
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-08,BNP Paribas Open,2nd Round,Masters 1000,high,Jack Draper,Joao Fonseca,P1,11.963,1.6000,1,1.00,0.6000,0.6000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-09,BNP Paribas Open,2nd Round,Masters 1000,high,Grigor Dimitrov,Nuno Borges,P1,41.475,2.2600,1,2.00,1.2600,2.5200
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-09,BNP Paribas Open,2nd Round,Masters 1000,high,Ben Shelton,Mariano Navone,P2,18.286,3.9200,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-09,BNP Paribas Open,3rd Round,Masters 1000,high,Marcos Giron,Alexei Popyrin,P2,17.382,2.1800,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-09,BNP Paribas Open,3rd Round,Masters 1000,high,Stefanos Tsitsipas,Matteo Berrettini,P1,22.500,2.0300,1,2.00,1.0300,2.0600
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-11,BNP Paribas Open,3rd Round,Masters 1000,high,Grigor Dimitrov,Gael Monfils,P1,20.931,2.0000,1,2.00,1.0000,2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-11,BNP Paribas Open,4th Round,Masters 1000,high,Arthur Fils,Marcos Giron,P2,12.024,2.4600,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-12,BNP Paribas Open,4th Round,Masters 1000,high,Francisco Cerundolo,Alex De Minaur,P1,20.019,4.0200,1,2.00,3.0200,6.0400
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-12,BNP Paribas Open,4th Round,Masters 1000,high,Jack Draper,Taylor Harry Fritz,P2,19.635,2.0800,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-12,BNP Paribas Open,4th Round,Masters 1000,high,Ben Shelton,Brandon Nakashima,P2,17.634,2.5600,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-15,BNP Paribas Open,Semifinals,Masters 1000,high,Jack Draper,Carlos Alcaraz,P1,17.917,3.6800,1,1.50,2.6800,4.0200
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-19,Miami Open,1st Round,Masters 1000,medium,Alexander Bublik,Sebastian Baez,P2,43.456,2.6000,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-19,Miami Open,1st Round,Masters 1000,high,Miomir Kecmanovic,Aleksandar Kovacevic,P2,18.063,2.4900,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-19,Miami Open,1st Round,Masters 1000,high,Chun Hsin Tseng,Mattia Bellucci,P1,11.449,2.8800,1,1.00,1.8800,1.8800
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-19,Miami Open,1st Round,Masters 1000,high,Gael Monfils,Fabian Marozsan,P2,15.850,2.9200,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-19,Miami Open,1st Round,Masters 1000,high,Tristan Schoolkate,Ethan Quinn,P1,32.234,2.4500,1,2.00,1.4500,2.9000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-20,Miami Open,1st Round,Masters 1000,high,Jordan Thompson,Marcos Giron,P1,23.582,2.6100,1,2.00,1.6100,3.2200
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-20,Miami Open,1st Round,Masters 1000,high,Lorenzo Sonego,Mariano Navone,P2,17.169,2.6800,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-20,Miami Open,1st Round,Masters 1000,medium,Thiago Agustin Tirante,Flavio Cobolli,P1,10.370,2.3500,1,1.00,1.3500,1.3500
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-20,Miami Open,1st Round,Masters 1000,high,Gabriel Diallo,Tomas Martin Etcheverry,P1,17.440,2.0200,1,1.50,1.0200,1.5300
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-20,Miami Open,1st Round,Masters 1000,high,Eliot Spizzirri,Billy Harris,P2,10.076,2.3600,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-21,Miami Open,2nd Round,Masters 1000,high,Alejandro Tabilo,Corentin Moutet,P1,17.202,2.2300,1,1.50,1.2300,1.8450
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-21,Miami Open,2nd Round,Masters 1000,high,Felix Auger Aliassime,Tristan Schoolkate,P2,26.777,4.3100,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-21,Miami Open,2nd Round,Masters 1000,high,Brandon Nakashima,Roberto Carballes Baena,P2,25.729,3.6500,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-21,Miami Open,2nd Round,Masters 1000,high,Gael Monfils,Jiri Lehecka,P1,16.330,2.2000,1,1.50,1.2000,1.8000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-22,Miami Open,2nd Round,Masters 1000,high,Reilly Opelka,Holger Rune,P2,13.321,1.4600,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-22,Miami Open,2nd Round,Masters 1000,high,Zizou Bergs,Andrey Rublev,P1,22.176,3.6400,1,2.00,2.6400,5.2800
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-22,Miami Open,2nd Round,Masters 1000,high,Adam Walton,Luciano Darderi,P1,10.078,1.5700,1,1.00,0.5700,0.5700
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-22,Miami Open,2nd Round,Masters 1000,high,Tomas Machac,Matteo Arnaldi,P2,13.633,2.6800,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-23,Miami Open,3rd Round,Masters 1000,high,Brandon Nakashima,David Goffin,P2,24.460,2.8800,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-23,Miami Open,3rd Round,Masters 1000,high,Lorenzo Musetti,Felix Auger Aliassime,P1,10.344,2.5200,1,1.00,1.5200,1.5200
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-24,Miami Open,3rd Round,Masters 1000,high,Jakub Mensik,Roman Safiullin,P2,13.437,2.6600,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-25,Miami Open,4th Round,Masters 1000,high,Francisco Cerundolo,Casper Ruud,P2,33.527,2.1800,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-26,Miami Open,4th Round,Masters 1000,high,Arthur Fils,Alexander Zverev,P1,15.188,3.9000,1,1.50,2.9000,4.3500
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-27,Miami Open,Quarterfinals,Masters 1000,high,Novak Djokovic,Sebastian Korda,P2,25.078,4.3000,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-28,Miami Open,Semifinals,Masters 1000,high,Novak Djokovic,Grigor Dimitrov,P2,32.875,4.2200,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-03-31,Miami Open,The Final,Masters 1000,high,Jakub Mensik,Novak Djokovic,P1,22.633,4.1900,1,2.00,3.1900,6.3800
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-15,Los Cabos Open,1st Round,ATP250,high,Juan Pablo Ficovich,Alibek Kachmazov,P1,39.320,2.5200,1,2.00,1.5200,3.0400
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-15,Los Cabos Open,1st Round,ATP250,high,Aleksandar Kovacevic,Hady Habib,P2,15.944,3.2800,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-15,Los Cabos Open,1st Round,ATP250,high,Emilio Nava,Aleksandar Vukic,P1,16.616,2.0800,1,1.50,1.0800,1.6200
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-17,Los Cabos Open,2nd Round,ATP250,high,Adam Walton,Nishesh Basavareddy,P1,12.309,2.4600,1,1.00,1.4600,1.4600
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-17,Los Cabos Open,2nd Round,ATP250,high,Tristan Schoolkate,Daniel Altmaier,P1,42.846,2.4000,1,2.00,1.4000,2.8000
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-18,Los Cabos Open,Quarterfinals,ATP250,high,Denis Shapovalov,Tristan Schoolkate,P2,26.025,3.4500,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-18,Los Cabos Open,Quarterfinals,ATP250,high,Aleksandar Kovacevic,Juan Pablo Ficovich,P2,11.113,3.0700,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-19,Los Cabos Open,Semifinals,ATP250,high,Denis Shapovalov,Adam Walton,P2,19.872,3.5100,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-19,Los Cabos Open,Semifinals,ATP250,high,Aleksandar Kovacevic,Andrey Rublev,P1,49.786,4.2700,1,2.00,3.2700,6.5400
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-20,Los Cabos Open,The Final,ATP250,high,Denis Shapovalov,Aleksandar Kovacevic,P2,15.766,3.2700,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-21,Citi Open,1st Round,ATP500,high,Ethan Quinn,Christopher O'Connell,P2,43.710,2.5800,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-22,Citi Open,1st Round,ATP500,high,Zachary Svajda,Miomir Kecmanovic,P1,16.039,2.5700,1,1.50,1.5700,2.3550
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-24,Citi Open,2nd Round,ATP500,high,Flavio Cobolli,Yoshihito Nishioka,P2,12.033,3.1800,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-24,Citi Open,3rd Round,ATP500,high,Ben Shelton,Gabriel Diallo,P2,17.548,2.6500,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-25,Citi Open,Quarterfinals,ATP500,high,Corentin Moutet,Daniil Medvedev,P1,25.847,4.4100,1,2.00,3.4100,6.8200
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-26,Citi Open,Quarterfinals,ATP500,high,Alejandro Davidovich Fokina,Taylor Harry Fritz,P1,13.841,3.7700,1,1.00,2.7700,2.7700
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-27,Canadian Open,1st Round,Masters 1000,high,Adam Walton,Benjamin Bonzi,P1,13.635,1.9300,1,1.00,0.9300,0.9300
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-28,Canadian Open,1st Round,Masters 1000,high,James Duckworth,Juncheng Shang,P2,21.445,2.5800,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-28,Canadian Open,1st Round,Masters 1000,high,Francisco Comesana,Damir Dzumhur,P2,50.719,2.5900,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-28,Canadian Open,1st Round,Masters 1000,high,Dalibor Svrcina,Alexander Blockx,P1,24.120,2.7600,1,2.00,1.7600,3.5200
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-29,Canadian Open,1st Round,Masters 1000,high,Pablo Carreno-Busta,Liam Draxl,P1,37.316,2.5400,1,2.00,1.5400,3.0800
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-29,Canadian Open,1st Round,Masters 1000,high,Alexis Galarneau,Arthur Rinderknech,P1,19.492,2.6100,1,1.50,1.6100,2.4150
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-29,Canadian Open,2nd Round,Masters 1000,high,Alexandre Muller,Miomir Kecmanovic,P1,44.708,2.6600,1,2.00,1.6600,3.3200
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-29,Canadian Open,2nd Round,Masters 1000,high,Lorenzo Musetti,James Duckworth,P2,17.954,3.6700,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-30,Canadian Open,2nd Round,Masters 1000,high,Aleksandar Vukic,Cameron Norrie,P1,12.604,3.0600,1,1.00,2.0600,2.0600
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-30,Canadian Open,2nd Round,Masters 1000,high,Brandon Nakashima,Ethan Quinn,P2,12.826,3.1400,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-31,Canadian Open,2nd Round,Masters 1000,high,Christopher O'Connell,Stefanos Tsitsipas,P1,22.438,3.1100,1,2.00,2.1100,4.2200
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-31,Canadian Open,2nd Round,Masters 1000,high,Fabian Marozsan,Felix Auger Aliassime,P1,10.289,2.4900,1,1.00,1.4900,1.4900
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-31,Canadian Open,2nd Round,Masters 1000,high,Arthur Fils,Pablo Carreno-Busta,P2,17.816,3.2500,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-31,Canadian Open,3rd Round,Masters 1000,high,Karen Khachanov,Emilio Nava,P2,20.258,3.7900,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-07-31,Canadian Open,3rd Round,Masters 1000,high,Learner Tien,Reilly Opelka,P1,11.922,1.7400,1,1.00,0.7400,0.7400
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-01,Canadian Open,3rd Round,Masters 1000,high,Alexei Popyrin,Daniil Medvedev,P1,31.641,4.2200,1,2.00,3.2200,6.4400
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-01,Canadian Open,3rd Round,Masters 1000,high,Jiri Lehecka,Arthur Fils,P2,20.797,2.2800,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-01,Canadian Open,3rd Round,Masters 1000,high,Flavio Cobolli,Fabian Marozsan,P1,11.534,2.0500,1,1.00,1.0500,1.0500
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-01,Canadian Open,3rd Round,Masters 1000,high,Holger Rune,Alexandre Muller,P2,33.416,4.1700,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-02,Canadian Open,3rd Round,Masters 1000,high,Ben Shelton,Brandon Nakashima,P2,20.141,3.0900,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-02,Canadian Open,4th Round,Masters 1000,high,Karen Khachanov,Casper Ruud,P2,28.873,2.1700,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-03,Canadian Open,4th Round,Masters 1000,high,Alexei Popyrin,Holger Rune,P1,14.505,2.8600,1,1.00,1.8600,1.8600
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-04,Canadian Open,4th Round,Masters 1000,high,Ben Shelton,Flavio Cobolli,P2,12.713,3.0500,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-05,Canadian Open,Quarterfinals,Masters 1000,high,Karen Khachanov,Alex Michelsen,P2,25.201,3.0500,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-07,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Roberto Carballes Baena,Hugo Gaston,P1,12.640,1.8200,1,1.00,0.8200,0.8200
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-07,Western & Southern Financial Group Masters,1st Round,Masters 1000,medium,Daniel Elahi Galan,Vit Kopriva,P2,30.906,2.1800,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-07,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Benjamin Bonzi,Matteo Arnaldi,P1,14.967,3.2500,1,1.00,2.2500,2.2500
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-07,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Roman Safiullin,Alejandro Tabilo,P2,28.993,3.0800,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-07,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Tomas Martin Etcheverry,Juncheng Shang,P2,31.544,2.3400,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-07,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Zizou Bergs,Jacob Fearnley,P1,16.054,2.1500,1,1.50,1.1500,1.7250
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-07,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Terence Atmane,Yoshihito Nishioka,P1,16.677,2.1900,1,1.50,1.1900,1.7850
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-07,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Adrian Mannarino,Jordan Thompson,P2,39.454,2.2000,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-08,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Roberto Bautista Agut,Daniel Altmaier,P2,12.592,2.6000,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-08,Western & Southern Financial Group Masters,1st Round,Masters 1000,medium,Jenson Brooksby,Alexandre Muller,P2,27.954,2.1400,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-08,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Camilo Ugo Carabelli,Kei Nishikori,P1,27.159,2.7400,1,2.00,1.7400,3.4800
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-08,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Emilio Nava,Borna Coric,P2,44.343,2.6600,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-08,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Martin Landaluce,Patrick Kypson,P1,28.319,2.3400,1,2.00,1.3400,2.6800
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-09,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Damir Dzumhur,Mattia Bellucci,P1,24.159,2.1100,1,2.00,1.1100,2.2200
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-09,Western & Southern Financial Group Masters,2nd Round,Masters 1000,high,Stefanos Tsitsipas,Fabian Marozsan,P1,18.002,2.0400,1,1.50,1.0400,1.5600
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-09,Western & Southern Financial Group Masters,2nd Round,Masters 1000,high,Lorenzo Sonego,Zizou Bergs,P2,28.597,2.3100,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-09,Western & Southern Financial Group Masters,2nd Round,Masters 1000,high,Terence Atmane,Flavio Cobolli,P1,34.225,3.6400,1,2.00,2.6400,5.2800
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-10,Western & Southern Financial Group Masters,2nd Round,Masters 1000,high,Karen Khachanov,Valentin Royer,P2,14.763,4.2400,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-10,Western & Southern Financial Group Masters,2nd Round,Masters 1000,high,Alexei Popyrin,Martin Landaluce,P2,18.648,3.5800,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-10,Western & Southern Financial Group Masters,2nd Round,Masters 1000,medium,Jenson Brooksby,Arthur Cazaux,P2,16.237,1.9900,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-10,Western & Southern Financial Group Masters,2nd Round,Masters 1000,high,Luca Nardi,Denis Shapovalov,P1,19.477,3.9200,1,1.50,2.9200,4.3800
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-11,Western & Southern Financial Group Masters,2nd Round,Masters 1000,high,Brandon Nakashima,Alexander Blockx,P2,25.505,3.3300,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-12,Western & Southern Financial Group Masters,3rd Round,Masters 1000,high,Francisco Comesana,Reilly Opelka,P1,25.042,2.6500,1,2.00,1.6500,3.3000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-13,Western & Southern Financial Group Masters,4th Round,Masters 1000,high,Felix Auger Aliassime,Benjamin Bonzi,P2,11.096,3.1700,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-15,Western & Southern Financial Group Masters,Quarterfinals,Masters 1000,high,Terence Atmane,Holger Rune,P1,35.957,3.9300,1,2.00,2.9300,5.8600
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-17,Winston-Salem Open at Wake Forest University,1st Round,ATP250,medium,Vit Kopriva,Sebastian Ofner,P1,38.761,2.4400,1,2.00,1.4400,2.8800
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-18,Winston-Salem Open at Wake Forest University,1st Round,ATP250,high,Aleksandar Kovacevic,Filip Misolic,P2,11.196,2.3900,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-18,Winston-Salem Open at Wake Forest University,1st Round,ATP250,high,Mattia Bellucci,Francisco Comesana,P1,16.731,2.1600,1,1.50,1.1600,1.7400
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-18,Winston-Salem Open at Wake Forest University,1st Round,ATP250,medium,Nishesh Basavareddy,Raphael Collignon,P2,25.205,3.4200,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-19,Winston-Salem Open at Wake Forest University,2nd Round,ATP250,high,Marton Fucsovics,Tallon Griekspoor,P1,19.785,2.1800,1,1.50,1.1800,1.7700
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-19,Winston-Salem Open at Wake Forest University,2nd Round,ATP250,high,Kamil Majchrzak,Nuno Borges,P1,26.357,2.1100,1,2.00,1.1100,2.2200
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-19,Winston-Salem Open at Wake Forest University,2nd Round,ATP250,high,Hamad Medjedovic,Jacob Fearnley,P2,14.212,2.7900,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-20,Winston-Salem Open at Wake Forest University,3rd Round,ATP250,medium,Sebastian Korda,Kamil Majchrzak,P2,24.628,2.2300,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-21,Winston-Salem Open at Wake Forest University,3rd Round,ATP250,medium,Botic Van De Zandschulp,Sebastian Baez,P2,27.007,2.9900,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-24,US Open,1st Round,Grand Slam,high,Marcos Giron,Mariano Navone,P1,13.428,2.0500,1,1.00,1.0500,1.0500
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-24,US Open,1st Round,Grand Slam,medium,Zachary Svajda,Zsombor Piros,P2,15.051,3.0600,0,1.50,-1.0000,-1.5000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-24,US Open,1st Round,Grand Slam,high,Luciano Darderi,Rinky Hijikata,P2,25.360,2.3800,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-24,US Open,1st Round,Grand Slam,medium,Jerome Kym,Ethan Quinn,P1,25.213,2.2700,1,2.00,1.2700,2.5400
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-25,US Open,1st Round,Grand Slam,high,Karen Khachanov,Nishesh Basavareddy,P2,10.062,4.1800,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-25,US Open,1st Round,Grand Slam,high,Cameron Norrie,Sebastian Korda,P1,11.500,2.6800,1,1.00,1.6800,1.6800
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-25,US Open,1st Round,Grand Slam,high,Jenson Brooksby,Aleksandar Vukic,P2,13.356,3.0300,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-25,US Open,1st Round,Grand Slam,high,Francisco Comesana,Alex Michelsen,P1,27.494,3.5900,1,2.00,2.5900,5.1800
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-25,US Open,1st Round,Grand Slam,high,Martin Damm,Darwin Blanch,P1,27.908,2.0800,1,2.00,1.0800,2.1600
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-25,US Open,1st Round,Grand Slam,medium,Raphael Collignon,Daniel Elahi Galan,P2,12.941,2.1800,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-26,US Open,1st Round,Grand Slam,high,Alexander Bublik,Marin Cilic,P2,22.070,2.9500,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-26,US Open,1st Round,Grand Slam,high,Denis Shapovalov,Marton Fucsovics,P2,14.987,1.9600,0,1.00,-1.0000,-1.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-27,US Open,2nd Round,Grand Slam,high,Luciano Darderi,Eliot Spizzirri,P2,25.914,2.3000,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-27,US Open,2nd Round,Grand Slam,high,Adrian Mannarino,Jordan Thompson,P2,53.943,2.5800,0,2.00,-1.0000,-2.0000
overlay,hard_edge10_all,Hard|all|high+medium,2025-08-28,US Open,2nd Round,Grand Slam,high,Chak Lam Coleman Wong,Adam Walton,P2,13.049,1.6400,0,1.00,-1.0000,-1.0000
